budget,popularity,revenue,runtime,vote_average,vote_count,release_date,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752,10770,homepage_bool
45000000,17.489,65470529,103,6.371,1372,2004.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
30000000,10.874,11146270,94,6.2,303,1993.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,14.125,0,115,7.585,377,1960.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
0,16.854,0,0,5.0,1,1992.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12.887,0,115,6.696,432,2019.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True
0,12.835,0,102,6.647,1218,2019.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
6000000,14.273,0,124,7.434,770,1972.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
32000000,13.623,28590665,124,5.7,230,1992.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False
20000000,13.379,0,105,6.329,325,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12.626,0,46,7.785,114,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
0,13.623,331816,82,5.717,187,1985.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,15.324,51264022,107,6.544,508,1968.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
0,15.124,30231200,128,5.924,238,2008.0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,True
32000000,15.625,54674226,139,6.73,2775,2011.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,11.38,216556,108,5.993,147,2017.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
0,13.379,0,83,7.161,158,2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,True
0,15.126,0,106,6.856,142,2013.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
25000000,9.875,30722632,80,7.183,2659,2011.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,10.948,0,98,7.5,2,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,13.373,0,116,6.84,181,1968.0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,False
90000000,17.469,140807547,107,6.137,1029,1997.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
0,11.653,0,70,4.0,1,2009.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,10.073,0,130,7.612,125,2006.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False
0,17.464,580372,82,6.215,107,2000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,12.027,281424,96,7.3,19,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
20000000,14.374,25346148,115,7.6,925,2010.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,True
0,12.872,3000000,96,6.8,156,1965.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,13.881,0,111,6.931,1317,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
18000000,14.021,24159872,117,5.5,251,1986.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
10000000,12.63,2137751,107,5.941,143,2018.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False
0,12.823,0,90,5.374,207,2011.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,16.622,42647449,118,7.439,644,2006.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
0,16.627,0,75,6.882,119,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
15000000,12.871,0,88,6.1,181,2000.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
5600000,13.621,29950000,138,6.8,143,1965.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,9.122,0,90,5.9,207,2008.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
15000000,12.333,18144644,114,6.974,513,2019.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
25000000,10.375,24902723,120,6.345,848,2015.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
40000000,15.823,90029656,109,5.953,1567,2010.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False
0,13.249,0,74,5.324,37,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,12.545,0,80,4.712,26,2023.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2000000,13.621,0,75,6.3,246,1948.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,False
587211,13.622,587211,94,6.0,208,2012.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
0,9.669,0,96,6.843,35,1986.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
2500000,13.377,1053002,105,6.0,101,2018.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,True
0,12.03,0,145,7.041,97,1969.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
0,13.619,6698361,111,5.4,155,1990.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
28000000,13.128,0,86,4.723,141,2018.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,15.369,0,95,6.044,102,1993.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
12000000,11.321,40855419,89,5.765,1118,2008.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False
80000000,17.441,37020277,134,6.091,1406,1998.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,True
0,10.983,124561,90,4.4,12,2013.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,14.12,33187,132,8.284,386,1960.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False
8500000,13.87,16000000,88,7.4,174,2002.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,9.689,20000000,20,7.609,69,1999.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
20000000,11.869,0,98,5.676,452,1998.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False
14000020,16.82,19777647,112,7.557,1033,2007.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
360000,12.778,0,44,5.0,5,2018.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
68000000,14.318,77224232,110,5.855,661,1995.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,True
0,15.121,0,106,7.433,975,2011.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True
0,17.43,5926128,110,6.322,188,1997.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,9.387,0,96,7.542,178,2020.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
2000000,15.617,21744201,105,7.264,403,1992.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
5000000,14.367,12000000,123,6.786,385,1977.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,False
0,9.905,3358402,92,7.4,110,2022.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
30000000,11.369,18618284,108,6.772,534,2005.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
10000000,15.623,18730891,111,7.195,1741,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
20000000,11.718,17432163,101,5.946,294,2003.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,13.498,0,180,6.522,46,2002.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
0,15.118,0,90,6.4,158,1999.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,False
2000000,17.42,12886100,115,7.38,1322,2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
900000,12.87,17549645,82,7.4,1145,2013.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13000000,12.866,428868,87,6.109,330,1993.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False
46000000,17.42,101191884,115,6.34,1531,2003.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
30000000,10.879,0,107,5.463,107,2019.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False
0,15.37,0,86,5.886,224,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11.131,0,128,0.0,0,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3352254,12.616,36734619,123,7.107,470,1972.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
0,9.396,0,102,6.0,1,1976.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,False
0,8.306,0,101,5.728,46,2022.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,13.368,0,83,7.0,293,2005.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False
0,13.371,0,98,6.089,384,2014.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
40000000,14.368,23937870,93,5.2,587,2006.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
0,12.626,0,156,7.494,165,2018.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
0,14.619,0,111,6.715,495,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
26000000,13.619,51164106,105,6.248,1334,2013.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
60000000,12.368,123054041,88,6.427,950,2012.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,13.635,0,93,6.452,229,2020.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
6000000,14.117,4591629,89,5.558,320,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,17.385,0,102,6.1,269,2020.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,11.377,0,110,6.757,309,2019.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,True
0,10.119,0,59,6.848,132,2014.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
230000,15.615,25000000,90,6.185,746,1977.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
15000000,12.117,67062123,87,5.744,935,2006.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
8000000,13.116,0,95,5.901,547,2009.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,11.366,0,95,6.428,1958,2008.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,True
0,8.194,0,130,0.0,0,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11.734,0,92,5.392,37,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12.136,0,140,8.4,264,2021.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,True
0,13.471,0,89,5.8,78,2020.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,10.195,0,95,5.714,7,2022.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,10.539,0,108,6.232,69,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,12.063,0,16,5.467,15,1971.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,16.314,0,117,7.088,240,1966.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False
20000000,14.564,0,101,6.506,554,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,17.385,14202899,117,6.3,152,1985.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
0,12.441,0,90,5.375,52,2020.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,11.89,1822043,94,8.0,84,2018.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,13.562,2984,89,7.162,136,1999.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,10.849,0,109,7.527,91,2017.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False
0,16.119,3945729,99,5.97,1331,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,False
10000000,11.861,0,96,6.569,145,1981.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False
0,14.862,29119434,118,5.36,413,2003.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,13.874,83686340,100,7.06,42,2010.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
0,12.862,0,130,7.9,128,1964.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
17000000,14.112,10000000,154,7.1,137,1963.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False
0,10.612,0,85,5.7,105,2000.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,False
15000000,17.364,30524763,91,6.04,453,1992.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,15.371,0,93,7.863,557,2019.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,True
0,11.363,0,80,6.908,354,2010.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,True
12000000,17.36,84500122,91,5.482,929,2006.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
25000000,13.361,318451,119,6.6,388,2001.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,12.61,9689816,107,5.7,149,1991.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False
1686858,15.367,1891907,105,5.5,193,2017.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True
0,17.353,3500000,165,7.653,285,1958.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,False
0,12.861,37691644,112,6.457,799,2005.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
40000000,13.86,18902015,101,3.7,315,2002.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
0,11.12,0,86,5.569,232,2019.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,False
80000000,14.31,39459427,126,6.539,786,2000.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11.048,0,87,6.2,5,2022.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,12.88,28037,94,6.473,164,2021.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
20000000,12.108,8016708,100,5.713,141,1993.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,False
3000000,13.811,0,99,6.2,162,2012.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,16.766,0,79,6.63,104,2017.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
200000,12.109,0,75,6.84,419,1959.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False
0,9.747,0,95,7.372,43,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
0,11.627,0,86,5.771,246,2020.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,8.731,0,87,5.4,7,2023.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
11000000,15.363,62076141,111,7.311,2874,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,17.331,0,92,4.939,449,2010.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
16000000,13.359,55060212,90,5.714,718,2007.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
1000000,11.862,23456897,90,5.433,715,2014.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
6000000,17.115,585333,87,6.952,271,2018.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False
0,13.844,0,90,4.253,91,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,15.256,30000000,125,6.284,425,1975.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
3000000,15.506,14182492,101,6.8,836,1987.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,12.88,0,138,7.571,92,2020.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
20000000,11.338,0,89,5.921,57,2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,13.932,0,0,0.0,0,2023.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,12.947,0,0,0.0,0,2024.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,13.356,34673095,100,6.2,357,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,10.405,0,90,4.471,35,1976.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
0,13.856,9623329,87,5.925,338,1998.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4000000,12.558,37470,98,6.017,265,2012.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,False
0,10.608,382879,102,5.96,741,2010.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
27000000,13.855,16140822,102,6.332,319,1995.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,False
0,9.688,0,79,6.0,2,2021.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6500000,17.105,11118000,167,7.0,213,1965.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
1500000,11.606,11098131,81,6.963,806,2005.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12.805,0,98,6.597,654,2002.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
0,17.308,6110000,117,6.9,362,1982.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,False
0,14.106,0,84,6.899,114,2006.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
50000000,11.606,12764201,97,4.4,386,2009.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,False
25000000,14.806,82468097,129,6.984,1289,2005.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
8000000,13.854,59612888,98,6.745,567,1985.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,False
65000000,17.298,254212245,107,5.796,321,2017.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,False
0,9.346,0,100,7.7,15,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14.495,0,87,6.8,21,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
0,8.383,0,94,8.0,1,1976.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,False
0,17.289,0,85,7.108,79,2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
1950000,12.703,4460000,132,7.363,282,1935.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
0,14.223,0,54,5.4,4,2003.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False
0,14.702,0,100,7.389,859,1973.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,10.619,0,97,5.833,4,2023.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,16.818,0,123,6.432,1225,2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True
0,17.28,13839404,110,6.558,382,1987.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False
25000000,9.852,51842679,104,6.004,469,2002.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
5000000,13.364,5300000,107,6.891,308,2019.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,True
0,13.102,0,71,6.36,608,1944.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True
0,11.392,0,70,1.0,1,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,13.195,0,0,5.0,1,2018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
18000000,9.314,3153,89,4.52,249,2019.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
4500000,14.801,13417292,142,7.596,527,1996.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11.955,0,108,6.764,53,2019.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,12.852,0,90,5.408,272,1997.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
5760000,14.102,0,117,7.15,177,1965.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,False
0,17.272,1447740,118,7.75,2806,2016.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
8000000,14.607,0,80,6.049,275,2016.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
12000000,12.855,42100000,129,6.128,2258,2013.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
0,17.272,4553271,111,7.1,224,1998.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,11.137,0,179,6.711,178,2022.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
0,8.31,0,106,5.3,7,1990.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17.21,0,92,6.5,87,1994.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,11.48,0,102,4.7,96,1993.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,13.61,0,95,6.386,585,2018.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
0,14.853,0,57,4.9,193,2011.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False
0,10.115,407807,101,7.203,433,2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,11.359,0,82,6.223,139,2018.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
8500000,10.35,0,125,6.388,139,1999.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
25000000,13.75,7343114,124,6.617,443,1996.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
23000000,13.599,19652638,111,6.709,316,1988.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,8.552,0,111,6.3,20,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,True
35000000,12.351,16627188,87,5.867,248,2006.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
0,11.7,0,96,0.0,0,2023.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
5000000,14.604,58978653,108,6.692,2915,2015.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
0,12.804,0,22,6.591,115,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
0,13.563,3507755,111,6.582,699,2020.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,True
32000000,17.098,152036382,123,6.356,983,1996.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False
0,10.034,0,117,6.8,22,2021.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
36000000,14.101,9612469,91,5.498,1034,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
10000000,13.351,68500000,92,8.374,968,2013.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,True
5000000,15.097,41833347,113,6.825,510,1975.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,False
3600000,16.898,44785053,113,7.5,1144,1969.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,17.237,0,0,0.0,0,2023.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
5000000,15.8,5224938,89,7.4,2420,2010.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
50000000,12.348,13800000,100,5.9,223,1998.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,8.2,0,104,5.971,17,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,12.438,0,119,7.889,36,2019.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
2000000,17.234,4221036,104,6.7,248,1994.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
0,11.258,0,124,5.4,80,2019.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
3500000,17.233,24946533,116,7.2,879,1978.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
