budget,popularity,revenue,runtime,vote_average
0,8.306,0,101,5.728
0,13.368,0,83,7.0
0,13.371,0,98,6.089
40000000,14.368,23937870,93,5.2
0,12.626,0,156,7.494
0,14.619,0,111,6.715
26000000,13.619,51164106,105,6.248
60000000,12.368,123054041,88,6.427
0,13.635,0,93,6.452
6000000,14.117,4591629,89,5.558
0,17.385,0,102,6.1
0,11.377,0,110,6.757
0,10.119,0,59,6.848
230000,15.615,25000000,90,6.185
15000000,12.117,67062123,87,5.744
8000000,13.116,0,95,5.901
0,11.366,0,95,6.428
0,8.194,0,130,0.0
0,11.734,0,92,5.392
0,12.136,0,140,8.4
0,13.471,0,89,5.8
0,10.195,0,95,5.714
0,10.539,0,108,6.232
0,12.063,0,16,5.467
0,16.314,0,117,7.088
20000000,14.564,0,101,6.506
0,17.385,14202899,117,6.3
0,12.441,0,90,5.375
0,11.89,1822043,94,8.0
0,13.562,2984,89,7.162
0,10.849,0,109,7.527
0,16.119,3945729,99,5.97
10000000,11.861,0,96,6.569
0,14.862,29119434,118,5.36
0,13.874,83686340,100,7.06
0,12.862,0,130,7.9
17000000,14.112,10000000,154,7.1
0,10.612,0,85,5.7
15000000,17.364,30524763,91,6.04
0,15.371,0,93,7.863
0,11.363,0,80,6.908
12000000,17.36,84500122,91,5.482
25000000,13.361,318451,119,6.6
0,12.61,9689816,107,5.7
1686858,15.367,1891907,105,5.5
0,17.353,3500000,165,7.653
0,12.861,37691644,112,6.457
40000000,13.86,18902015,101,3.7
0,11.12,0,86,5.569
80000000,14.31,39459427,126,6.539
0,11.048,0,87,6.2
0,12.88,28037,94,6.473
20000000,12.108,8016708,100,5.713
3000000,13.811,0,99,6.2
0,16.766,0,79,6.63
200000,12.109,0,75,6.84
0,9.747,0,95,7.372
0,11.627,0,86,5.771
0,8.731,0,87,5.4
11000000,15.363,62076141,111,7.311
0,17.331,0,92,4.939
16000000,13.359,55060212,90,5.714
1000000,11.862,23456897,90,5.433
6000000,17.115,585333,87,6.952
0,13.844,0,90,4.253
0,15.256,30000000,125,6.284
3000000,15.506,14182492,101,6.8
0,12.88,0,138,7.571
20000000,11.338,0,89,5.921
0,13.932,0,0,0.0
0,12.947,0,0,0.0
0,13.356,34673095,100,6.2
0,10.405,0,90,4.471
0,13.856,9623329,87,5.925
4000000,12.558,37470,98,6.017
0,10.608,382879,102,5.96
27000000,13.855,16140822,102,6.332
0,9.688,0,79,6.0
6500000,17.105,11118000,167,7.0
1500000,11.606,11098131,81,6.963
0,12.805,0,98,6.597
0,17.308,6110000,117,6.9
0,14.106,0,84,6.899
50000000,11.606,12764201,97,4.4
25000000,14.806,82468097,129,6.984
8000000,13.854,59612888,98,6.745
65000000,17.298,254212245,107,5.796
0,9.346,0,100,7.7
0,14.495,0,87,6.8
0,8.383,0,94,8.0
0,17.289,0,85,7.108
1950000,12.703,4460000,132,7.363
0,14.223,0,54,5.4
0,14.702,0,100,7.389
0,10.619,0,97,5.833
0,16.818,0,123,6.432
0,17.28,13839404,110,6.558
25000000,9.852,51842679,104,6.004
5000000,13.364,5300000,107,6.891
0,13.102,0,71,6.36
0,11.392,0,70,1.0
0,13.195,0,0,5.0
18000000,9.314,3153,89,4.52
4500000,14.801,13417292,142,7.596
0,11.955,0,108,6.764
0,12.852,0,90,5.408
5760000,14.102,0,117,7.15
0,17.272,1447740,118,7.75
8000000,14.607,0,80,6.049
12000000,12.855,42100000,129,6.128
0,17.272,4553271,111,7.1
0,11.137,0,179,6.711
0,8.31,0,106,5.3
0,17.21,0,92,6.5
0,11.48,0,102,4.7
0,13.61,0,95,6.386
0,14.853,0,57,4.9
0,10.115,407807,101,7.203
0,11.359,0,82,6.223
8500000,10.35,0,125,6.388
25000000,13.75,7343114,124,6.617
23000000,13.599,19652638,111,6.709
0,8.552,0,111,6.3
35000000,12.351,16627188,87,5.867
0,11.7,0,96,0.0
5000000,14.604,58978653,108,6.692
0,12.804,0,22,6.591
0,13.563,3507755,111,6.582
32000000,17.098,152036382,123,6.356
0,10.034,0,117,6.8
36000000,14.101,9612469,91,5.498
10000000,13.351,68500000,92,8.374
5000000,15.097,41833347,113,6.825
3600000,16.898,44785053,113,7.5
0,17.237,0,0,0.0
5000000,15.8,5224938,89,7.4
50000000,12.348,13800000,100,5.9
0,8.2,0,104,5.971
0,12.438,0,119,7.889
2000000,17.234,4221036,104,6.7
0,11.258,0,124,5.4
3500000,17.233,24946533,116,7.2
0,16.324,0,0,0.0
6000000,17.047,28900000,158,7.31
0,15.615,596370,113,6.103
0,17.227,45100,75,7.64
2412000,14.828,0,106,7.081
28000000,11.846,30031874,90,5.729
0,10.626,0,110,6.481
120456666,16.247,0,125,7.8
0,14.846,0,92,5.876
25000000,16.546,4152230,92,6.121
0,10.926,0,109,5.983
108000000,15.101,22678555,129,6.256
5000000,14.846,13085023,134,7.061
0,11.845,0,94,7.096
0,14.294,13741060,108,6.301
30000000,12.843,140081992,109,6.34
3000000,14.595,0,86,5.323
1000000,16.344,0,89,6.894
0,17.198,0,105,0.0
40000000,15.094,65754228,119,6.866
0,14.349,0,97,6.677
0,14.092,0,105,6.2
0,13.743,0,104,6.827
0,11.098,0,130,7.06
20000000,15.798,14880939,121,6.605
0,14.356,7334393,93,7.4
630000,16.493,2700000,96,7.355
5000000,17.192,0,125,6.3
0,10.861,0,78,8.1
0,15.857,1623809,115,6.912
0,13.743,0,96,7.489
0,11.554,0,151,6.537
0,12.627,0,81,5.0
0,13.542,6322000,95,6.203
0,9.854,101068,122,7.052
3500000,14.342,0,93,4.888
0,8.985,0,0,0.0
0,10.841,0,111,7.195
2700000,13.346,82027760,134,7.3
24000000,14.343,68729358,94,6.0
0,10.84,970000,83,6.8
0,11.281,0,103,6.8
0,11.843,0,79,7.788
6000000,13.842,285000,91,5.815
0,12.24,0,102,5.812
0,13.597,237708,111,7.338
6800000,13.989,26518355,107,6.4
0,13.6,0,94,6.493
0,11.59,0,106,6.9
9000000,15.041,0,80,5.859
50000000,12.34,49718611,119,6.125
0,12.342,23589,129,5.015
0,12.342,0,110,7.1
0,14.091,34710627,120,7.236
42000000,14.038,0,117,6.411
0,7.352,0,61,6.3
4200000,12.59,0,103,7.4
40000000,13.84,31670620,135,6.845
0,14.092,0,88,4.6
0,13.338,15545943,104,6.0
0,12.878,0,60,1.0
17000000,11.091,0,90,4.794
40000000,13.79,136333522,110,5.84
0,17.142,0,117,7.3
30000000,15.588,23619609,107,5.856
0,11.625,0,83,1.0
0,12.587,0,72,5.234
16000000,12.837,20627372,94,6.0
0,11.087,0,117,6.908
350000,11.206,29090,80,6.69
0,11.456,0,0,6.125
20000000,17.135,26877589,101,6.077
0,13.337,0,109,5.952
0,10.265,0,98,6.1
0,9.592,0,93,7.7
0,14.585,0,116,6.703
17000000,11.086,16980098,95,5.727
0,10.506,6126237,80,7.045
50000000,14.985,34808403,119,7.122
0,9.254,0,80,6.1
0,7.336,0,0,5.667
0,15.835,2652246,100,7.229
0,10.479,0,0,0.0
25300000,8.797,18878646,132,7.095
7000000,12.333,19595031,98,6.415
10000000,11.335,0,90,5.38
0,11.791,0,94,3.696
0,9.123,0,82,4.128
36000000,13.087,64780213,93,5.218
12500000,14.333,0,108,7.85
0,10.431,0,98,6.646
0,13.785,0,131,7.685
0,9.766,0,101,2.0
0,17.098,0,89,4.936
0,14.833,0,109,6.617
13000000,12.085,0,109,5.831
19000000,11.063,19748009,84,5.492
2500000,16.082,6401336,104,7.1
42000000,12.782,7959291,145,7.009
0,11.34,0,97,6.17
0,17.091,0,98,4.7
46597700,12.506,32700000,100,6.258
0,10.085,3986888,111,6.0
0,12.585,342183,96,7.3
75000000,15.332,30700000,99,5.372
0,13.581,0,91,6.4
11000000,12.48,30503151,105,6.216
27500000,13.86,19200000,137,6.453
0,15.281,0,115,7.944
0,9.759,0,95,5.567
20000000,13.081,13801755,97,6.349
0,10.804,0,82,5.005
8000000,14.532,10629321,118,5.988
0,9.612,0,89,6.595
0,10.579,7800000,88,5.49
6000000,13.09,21150265,92,6.143
20000000,14.841,8654322,112,7.0
0,7.94,0,85,5.045
0,11.081,0,83,6.6
50000000,17.063,73956241,146,7.431
0,11.468,0,86,4.0
0,14.079,0,84,6.35
0,13.33,0,100,6.889
100000000,16.729,150166126,106,6.331
0,9.272,0,103,6.1
11000000,17.052,53939297,120,7.51
0,12.078,0,84,6.949
500000,8.778,264349,93,6.485
0,15.077,16897768,98,5.317
19000000,9.579,23550000,130,6.472
60000000,13.277,119940815,100,5.918
7400000,13.328,17000000,193,6.36
20000000,13.828,27090159,102,6.532
0,13.592,0,97,6.172
0,15.778,0,88,5.892
27000000,13.519,96900000,113,7.019
0,15.432,0,100,6.25
0,13.736,0,86,4.0
3000000,7.303,0,100,4.661
13000000,15.784,24640027,107,7.022
0,10.326,0,79,7.2
12000000,9.527,31179516,97,5.512
6000000,16.526,0,66,4.7
0,13.076,0,63,6.594
8000000,14.281,8810591,92,5.78
70000000,14.579,18662027,88,6.437
0,13.325,0,90,5.4
0,13.15,0,90,0.0
0,11.086,0,107,0.0
0,12.334,0,86,7.308
0,10.761,0,0,5.25
12000000,15.077,0,100,6.0
50000000,16.525,88323487,115,6.129
26000000,13.325,28818995,100,5.506
22000000,15.574,67000000,93,6.9
3000000,14.824,0,77,6.6
2200000,12.524,136400000,99,6.773
0,11.414,0,102,7.1
53000000,14.524,29700000,102,6.084
0,11.072,0,100,6.2
45000000,17.006,30353232,101,5.216
0,13.573,0,118,6.6
0,15.344,0,93,3.444
0,15.031,22587000,97,4.974
5989313,12.338,0,139,6.509
0,12.321,0,0,0.0
0,9.163,0,97,7.329
51000000,14.573,47231070,93,5.482
5000000,12.139,40266982,106,7.4
0,10.845,46855,96,6.332
0,13.83,0,100,5.472
0,11.072,0,85,6.492
0,11.332,0,95,4.774
0,10.9,0,77,5.5
0,12.483,0,81,7.1
2365000,15.021,0,106,6.932
0,13.324,0,81,6.4
0,11.587,0,103,6.411
2500000,16.07,10250000,120,7.499
15000000,11.074,9104716,103,7.317
20000000,16.976,34077920,103,6.904
0,11.323,0,111,6.5
2800000,16.974,0,95,5.165
12000000,9.57,12517488,93,5.409
125000,14.321,0,133,6.9
4000000,15.319,8200000,124,7.0
16500000,14.32,37311672,120,7.329
0,11.087,0,75,6.741
0,14.568,0,97,6.8
300000,12.069,0,105,7.475
13000000,11.82,2689799,110,6.5
0,13.069,0,118,7.396
196000,14.269,0,73,6.836
25000000,10.069,39053061,119,6.474
900000,14.07,0,77,6.5
0,12.07,57806952,105,6.965
16000000,10.668,2007100,122,6.55
18500000,15.328,87761857,99,5.884
1570000,14.717,1800000,105,5.974
4000000,12.319,0,102,6.6
0,14.067,14715067,106,6.439
0,12.067,0,124,8.181
13000000,11.817,0,82,6.139
1103000,14.967,4500000,99,7.118
0,13.831,0,101,6.529
20000000,12.077,74747725,104,5.9
0,10.818,0,92,6.426
15000000,14.367,31070412,107,6.949
725000,12.566,10600000,102,6.599
30000000,14.823,8484418,119,6.987
8000000,13.365,106260000,105,7.563
4300000,12.615,2046233,110,7.075
4500000,9.577,0,99,4.813
0,10.936,0,88,6.7
0,9.826,0,91,4.5
0,11.165,0,0,6.5
0,9.583,0,0,0.0
0,12.08,0,92,5.2
0,15.316,0,242,7.441
4000000,14.266,6000000,121,6.03
0,13.685,4609,94,5.367
0,11.816,0,118,7.3
0,13.315,15923122,126,6.9
0,16.933,0,59,3.0
30000000,13.565,103291131,78,6.623
0,9.816,0,101,6.17
86000000,16.933,14373825,84,6.486
20000000,12.828,3364426,110,7.495
4000000,15.164,0,141,8.041
0,11.59,0,90,7.729
0,12.823,0,98,6.27
57000000,14.015,0,117,5.829
1500000,15.014,3851855,97,7.301
0,13.859,0,94,6.9
0,11.564,0,86,7.436
123000,7.445,1000000,69,4.303
0,12.317,21833,96,6.24
26000000,15.014,34585416,108,6.869
45000000,15.565,4607608,139,6.609
0,13.08,70459,105,6.065
25500000,11.516,2415472,128,6.119
0,11.816,19978961,120,7.64
0,14.262,11949484,104,5.27
0,9.314,0,107,6.522
42000000,12.063,41083864,126,6.7
0,7.248,5220000,114,8.0
0,13.082,0,100,5.0
0,7.321,0,111,8.624
5000000,12.515,0,107,5.773
0,10.072,0,97,4.63
40000000,12.319,34200000,88,5.639
0,14.763,0,91,6.614
9000000,16.899,25308147,87,6.205
20000000,10.066,6485961,106,7.188
0,10.313,0,76,5.4
0,10.672,0,116,5.541
0,12.592,0,56,6.679
0,11.579,0,99,5.779
0,13.16,1382462,80,5.123
0,15.06,0,95,6.8
0,10.065,0,105,6.453
17000000,13.759,10006806,171,6.963
0,11.284,0,89,6.419
11000000,15.963,32935319,104,7.203
0,11.379,0,79,0.0
32000000,14.062,42045846,102,6.044
0,9.811,0,110,6.2
0,11.816,0,85,5.938
0,15.058,2692037,86,6.57
0,16.058,46264384,114,6.711
0,9.686,0,90,5.297
31000000,15.558,106269971,137,6.999
0,14.799,0,115,5.2
9000000,11.565,13960394,100,6.442
0,10.114,0,0,0.0
0,13.066,0,99,6.3
0,14.064,70958,92,6.177
35000000,11.062,14431253,91,5.437
3500000,14.557,4385516,86,6.283
8000000,16.356,8946600,95,7.2
15000000,14.307,12000000,92,5.916
350000,12.556,2400000,91,7.2
20000000,15.058,27640028,110,5.945
20000000,11.558,21170563,105,7.011
0,11.407,27322,119,7.238
0,13.539,0,49,6.6
50000000,11.308,8342132,99,6.586
0,14.175,216341,95,3.25
22000000,14.255,10340263,96,5.377
0,12.523,43840,93,6.501
12000000,15.305,30036000,151,7.36
0,8.813,0,100,6.419
2700000,10.055,5000000,93,6.744
0,12.634,0,79,7.1
12500000,11.557,27206120,101,5.5
40000000,13.307,17976667,101,5.545
0,8.783,0,140,7.223
0,15.045,0,101,7.7
0,10.103,0,100,5.801
3200000,16.838,8000000,123,7.807
0,10.118,253583,107,6.959
0,10.501,0,92,6.656
0,14.151,0,0,0.0
60000000,14.053,137783840,140,6.747
0,8.809,1656516,86,6.81
0,13.274,0,110,6.818
0,11.319,0,85,6.797
12000000,15.129,265452,94,5.734
1000000,13.503,40000000,105,6.13
0,10.614,0,112,6.556
20000000,12.803,29967750,89,6.163
0,16.815,0,8,0.0
0,10.438,0,97,6.552
9400000,13.802,20000000,105,7.439
0,13.551,0,237,8.274
0,13.806,0,99,5.6
0,16.811,857522,93,8.011
0,15.452,0,12,6.015
0,10.359,0,152,9.0
0,12.557,31640626,97,7.865
0,14.303,0,73,7.6
0,10.552,0,94,6.957
100000000,13.802,7103973,95,4.4
30000000,12.007,4212494,97,5.827
0,14.802,0,88,5.644
63300000,12.987,731607,109,6.0
0,15.302,0,105,5.547
0,10.226,0,79,5.09
0,8.992,0,45,6.8
0,14.625,0,100,7.3
0,11.809,0,75,6.278
0,7.59,0,90,1.0
80000,9.408,0,62,6.3
50000000,14.752,93974620,128,6.429
0,10.81,0,91,4.7
19000000,13.051,69631118,95,5.5
6000000,13.807,6174491,116,6.8
0,13.263,0,103,7.611
0,8.432,0,86,6.203
0,9.107,0,93,7.385
12000000,13.899,220181,120,5.879
0,15.304,581011,88,5.9
0,9.085,0,20,4.821
0,10.835,0,92,5.7
0,12.31,0,102,6.53
0,9.933,0,117,5.9
0,14.799,0,102,6.8
0,9.36,0,91,6.7
0,9.608,0,109,7.5
10000000,16.249,365734,93,5.432
0,7.799,0,101,6.948
7780000,8.841,11196824,117,7.5
0,13.811,6928960,96,7.521
13000000,15.547,17917287,94,5.5
10000000,11.013,0,91,5.97
12000,15.047,6000000,92,6.2
0,14.802,30932534,131,6.2
15000000,13.797,70687344,115,5.797
22000000,13.497,28744356,115,6.902
3500000,12.05,0,76,6.89
25000000,11.692,6015494,93,6.466
0,12.822,0,19,7.232
6000000,16.766,2122561,94,6.771
0,12.555,0,76,5.418
0,11.718,0,164,7.1
800000,14.798,2166797,91,6.0
0,8.631,0,106,5.3
0,10.686,0,58,7.322
0,13.248,17164820,107,6.385
0,10.765,0,95,7.429
10000000,11.545,20603715,109,6.421
825000,14.746,0,97,5.677
0,14.547,14353654,88,6.378
7535000,7.871,0,145,6.5
0,10.31,0,95,6.101
150000,15.645,83957,101,7.47
15000000,13.044,27734391,115,6.298
700000,13.544,7179298,88,7.395
36000000,12.384,7000000,115,5.462
0,12.332,0,110,7.3
16000000,16.743,5867686,117,6.31
0,12.047,327345,97,6.5
6000000,10.794,3283371,99,6.914
6000000,16.743,29180280,94,7.034
0,11.066,0,102,6.064
0,11.827,0,105,4.699
0,16.74,0,85,6.208
4000000,14.999,13624522,106,7.889
10000000,11.537,0,98,4.743
11000000,15.544,16426471,74,6.654
0,12.293,0,109,6.818
0,10.292,45000000,118,6.985
0,11.293,0,95,7.487
0,14.292,1330000,84,7.0
30000000,16.723,82150642,124,7.166
0,12.793,0,99,5.1
0,10.292,0,82,6.547
0,13.442,0,102,6.962
0,13.033,0,148,7.831
2600000,12.541,2438304,140,7.664
0,8.763,0,102,6.1
8000000,12.631,36220872,139,7.147
0,16.715,0,65,6.7
0,15.933,0,87,5.102
1300000,12.191,72266306,99,7.213
320000,14.242,0,85,7.686
27878,14.052,0,9,6.6
12000000,12.541,4884663,100,5.5
0,10.291,0,67,6.097
0,10.85,0,97,7.815
0,10.44,0,113,5.883
6000000,12.797,1305195,106,5.912
0,11.043,0,7,6.917
0,7.795,4505,101,5.676
9500000,15.045,112156811,126,7.068
0,11.493,0,144,6.901
10000000,14.797,0,90,5.956
0,11.294,0,71,5.8
1650000,11.49,0,83,4.063
35000000,13.04,35492921,102,6.102
0,15.439,0,103,6.18
20000000,11.542,50500000,88,5.9
0,14.544,0,74,7.8
47000000,15.189,103738726,105,6.136
0,8.419,0,107,5.6
0,10.583,0,110,6.349
3000000,15.046,0,90,4.837
5000000,16.242,13809,93,6.278
28000000,12.288,3983912,74,5.309
0,10.296,0,108,6.285
60000000,12.04,78810595,108,5.986
0,10.818,0,79,1.5
80000000,14.289,118880016,131,6.175
30000000,14.489,16316273,121,7.173
0,16.682,50097949,89,5.929
0,10.043,0,111,6.763
0,13.538,0,97,6.416
0,10.049,16800000,118,6.325
0,7.148,0,5,6.075
0,11.865,0,119,6.9
900000,13.888,528428,103,7.141
0,11.557,198000000,120,7.2
6000000,12.578,0,84,4.806
0,11.537,0,111,6.966
5000000,16.674,6880310,99,5.7
0,10.943,0,117,6.078
0,9.67,1859871,130,7.229
5500000,12.945,38830219,92,6.133
652675,10.987,0,100,6.668
0,13.616,0,93,5.682
0,13.717,0,87,6.833
2100000,12.786,0,168,6.752
0,10.787,0,157,6.633
80000000,13.487,33463969,106,5.692
0,9.57,0,132,6.564
0,9.787,40442437,94,5.724
0,13.286,0,183,7.713
0,8.724,0,97,7.1
0,10.902,0,119,7.96
0,7.139,0,40,4.8
0,8.947,0,60,6.4
0,9.365,0,71,4.5
0,9.014,0,82,7.35
3500000,9.79,615816,108,6.063
7000000,11.538,257019,89,4.471
0,14.45,0,104,7.113
1200000,12.534,38682707,90,6.835
408000,12.984,4800000,204,7.007
3000000,12.034,0,102,6.4
0,11.858,0,68,7.75
0,11.228,0,90,4.073
0,12.035,0,105,5.1
8000000,11.536,9128263,104,7.104
13000000,12.186,115890699,105,6.385
107000000,13.734,87713825,157,6.778
0,12.8,1239498,91,6.656
0,11.993,0,142,8.095
17500000,14.432,10900000,97,6.336
20000000,13.532,126297830,124,6.72
0,14.946,0,0,0.0
0,11.231,0,52,7.563
0,13.955,0,100,5.404
0,13.286,5750401,96,5.93
1650000,15.732,30500000,118,7.33
0,10.781,0,100,5.53
0,9.456,0,114,6.809
10000000,10.286,0,91,6.6
0,7.121,0,123,6.094
0,11.232,0,92,6.668
0,10.391,0,31,5.1
0,9.061,0,88,5.983
0,9.53,8988731,91,6.224
0,12.53,11526099,107,5.95
0,11.557,0,109,7.085
0,15.48,15240435,99,5.415
0,13.785,0,95,5.6
21000000,14.283,49050886,92,5.789
4000000,10.532,2206625,117,6.705
0,11.395,0,80,3.5
35000000,14.035,51680201,87,5.698
0,9.089,0,110,6.548
18000000,10.033,62000000,141,6.554
0,12.812,0,101,7.415
15000000,13.529,119285432,109,7.319
0,11.792,0,73,0.0
0,14.847,0,115,6.872
6000000,11.479,80000000,139,5.976
3000000,16.529,0,89,4.917
0,10.128,0,104,6.611
153000,13.279,15306000,185,7.568
12000000,16.178,9000000,121,7.385
0,12.441,0,92,4.7
0,14.229,0,16,7.496
0,7.647,0,126,6.877
0,10.293,0,100,5.661
2000000,12.427,390659,104,6.517
26000000,16.477,160188546,116,6.88
0,9.176,0,85,3.0
0,11.787,0,90,5.7
95000000,12.78,104907746,85,5.819
0,11.779,0,6,6.191
41000000,16.579,91980359,105,6.5
0,12.789,0,11,6.945
0,11.276,0,90,6.19
0,9.49,0,42,8.6
10000000,8.776,15795189,99,6.711
0,11.367,0,81,5.786
0,14.275,27540561,112,6.437
0,11.034,0,93,5.217
0,11.275,24689703,87,6.114
90000000,16.476,60874615,114,5.984
0,13.475,5751882,92,6.14
0,16.565,0,95,4.7
30000000,13.725,38000000,101,4.957
30000000,14.727,31070211,87,5.169
0,12.73,0,92,6.011
0,11.744,252494,100,5.868
17000000,16.559,45719985,133,6.305
0,16.558,0,1,0.0
2700000,11.524,37799643,118,7.087
12000000,13.525,25333333,160,7.185
0,13.279,0,78,5.9
0,9.533,0,90,6.804
0,12.729,0,92,5.723
13500000,11.274,11285588,104,7.288
0,9.282,13610252,109,7.223
0,13.526,0,89,7.019
250000,16.554,2500000,68,8.207
47000000,15.975,30002758,99,5.91
0,8.61,0,111,3.0
3500000,13.223,12600000,116,7.125
0,11.533,0,122,6.872
36000000,14.674,20300385,130,6.953
0,10.279,0,0,0.0
2500000,16.547,26386000,100,6.4
700000,13.724,3000000,94,7.046
0,13.003,2000000,116,6.4
0,13.223,38229000,88,6.137
0,8.495,0,0,5.25
0,8.172,0,80,5.791
0,11.659,0,171,8.0
0,10.772,0,100,7.142
0,15.971,0,105,7.726
19000000,11.773,44332015,105,5.7
9000000,11.972,14949697,107,7.328
0,16.533,0,95,0.0
0,13.023,2186782,105,6.3
0,15.234,38981322,118,6.752
0,11.526,25000000,110,7.287
9000000,14.722,17096053,93,7.424
7000000,10.521,9094451,103,6.321
35000000,15.777,50363790,123,7.089
20000000,10.023,7535331,101,6.325
0,13.024,0,86,7.28
0,16.526,0,92,5.328
0,12.023,32474120,105,5.9
965000,14.77,0,105,6.951
25000000,16.519,48531470,154,7.142
0,9.799,0,101,4.7
18000000,14.721,8038061,112,6.856
0,15.47,0,103,6.051
0,13.77,0,106,4.764
2500000,9.889,15014674,110,4.861
0,16.512,0,97,5.0
0,9.521,0,90,5.911
0,13.969,127956187,102,6.473
0,11.282,0,94,6.591
0,12.526,0,95,6.196
0,12.103,0,90,2.984
12000000,14.319,55260558,100,7.027
0,8.349,0,94,5.889
0,8.519,0,92,6.9
1850000,14.019,0,105,7.065
0,13.888,0,76,6.3
0,13.43,0,112,7.287
6000000,14.369,12500000,208,6.677
0,11.735,0,89,5.753
0,16.498,0,120,7.2
2000000,12.04,0,99,6.581
1500000,11.767,0,91,5.9
0,14.413,0,82,6.949
0,15.518,528245,113,7.273
0,14.218,0,89,7.072
0,9.283,0,91,6.672
2650000,13.018,3100000,147,7.5
0,12.768,7897645,96,6.996
0,12.023,0,88,5.5
600,11.518,0,74,6.692
10000000,12.517,0,100,6.8
0,11.767,0,107,6.432
0,10.947,0,91,5.5
20000000,14.269,4383538,124,7.636
0,13.988,0,111,7.369
4200000,16.486,42918532,145,6.127
0,13.523,228894,121,6.393
0,14.981,0,57,5.683
0,16.478,0,0,0.0
5000000,11.979,18529730,92,4.618
130000,13.765,0,88,6.339
8000000,11.015,529766,116,6.5
0,10.555,0,70,6.391
180000,16.416,925402,89,7.962
24000000,16.474,88545092,126,7.013
13000000,15.719,176404493,94,6.673
0,14.215,0,92,6.337
0,13.915,0,109,7.943
0,12.523,52036,93,5.252
20000000,11.025,0,105,6.086
12000000,15.966,8880045,109,7.18
94000000,16.467,54744738,116,5.153
0,9.808,0,89,5.3
0,13.843,0,88,5.552
40000000,14.467,48147945,110,5.601
15000000,15.467,9918093,104,6.855
0,10.038,0,91,6.188
35000000,12.515,29882645,132,6.6
0,8.587,0,128,0.0
0,11.528,757096,137,7.553
0,11.255,0,90,7.392
15000000,10.707,201957688,111,6.06
95000000,11.977,73515024,110,4.167
0,11.013,684351,90,5.4
60000000,13.764,74541707,115,6.397
13000000,13.513,8038508,115,7.137
0,10.41,0,120,6.9
9000000,16.264,0,85,5.196
0,10.923,0,108,8.1
0,12.013,57663224,126,7.425
0,9.27,0,97,7.3
0,8.523,0,92,5.433
17500000,12.014,19179969,110,5.9
0,12.512,28000000,123,6.9
0,11.262,0,91,7.151
18000000,12.464,0,86,5.224
0,12.649,0,95,5.2
700000,11.263,1271556,90,5.9
0,11.028,0,107,8.039
0,11.715,10000000,77,8.199
169000,12.263,18564702,103,6.613
0,9.428,0,97,5.0
0,9.774,0,110,6.477
9000000,16.433,21510851,95,5.177
0,15.712,0,103,7.685
0,8.589,0,114,0.0
0,11.37,0,144,7.315
45000000,10.512,29625761,133,7.1
5000000,15.76,20146880,96,7.266
0,10.269,0,98,5.402
45000000,14.013,60331447,128,6.827
0,14.661,0,84,5.358
0,14.519,0,67,0.0
10000000,15.715,28883511,106,6.993
5000000,11.761,25200000,147,7.44
0,11.52,0,114,6.87
0,12.299,0,99,5.64
927262,14.96,2500000,107,8.147
0,12.268,0,96,6.451
0,7.036,0,95,6.8
2500000,13.61,8750000,106,7.339
0,11.66,0,113,7.662
0,7.365,0,104,6.236
4000000,13.248,231719,96,6.7
25000000,13.509,27645491,98,6.388
50000000,14.008,49000000,102,5.096
0,16.016,1361611,107,6.584
0,11.759,0,93,6.78
0,7.969,0,210,7.012
55500,10.508,0,67,6.946
21000000,10.509,13583690,95,5.747
0,16.405,0,82,6.725
0,13.964,0,78,6.961
0,15.514,0,93,6.5
7000000,16.007,793775,102,5.8
0,12.265,312381,94,7.9
0,8.296,0,72,1.0
6000000,14.507,15300000,129,6.238
15000000,10.757,1953732,98,5.1
0,11.015,0,72,7.4
0,11.021,0,0,7.2
2000000,11.259,0,87,6.2
0,12.767,0,105,6.329
0,10.548,0,109,6.7
40000000,16.393,30930984,113,6.0
0,11.76,0,110,6.9
12000000,14.261,5500277,134,6.381
11318430,14.265,17997350,132,6.5
0,12.406,0,87,7.005
0,12.757,0,133,7.26
0,12.257,0,167,7.105
0,16.291,0,99,4.0
0,13.257,0,93,5.166
0,9.183,0,69,7.125
10000000,12.024,0,96,6.0
6400000,11.755,40084041,107,7.536
0,9.772,0,136,7.631
15000000,16.372,80640528,102,6.851
11000000,16.372,39363635,122,7.372
0,10.994,0,102,5.621
0,10.017,709528,84,5.154
0,12.707,0,109,4.719
0,16.37,0,87,7.0
0,12.859,0,68,6.0
0,13.219,0,100,3.5
0,10.177,0,46,6.833
0,13.777,0,97,6.441
0,13.003,0,93,5.5
0,11.954,0,127,6.7
0,14.005,0,93,7.314
0,15.753,0,102,6.5
13000000,14.005,2636637,125,6.528
0,11.003,0,95,6.299
0,11.762,0,116,5.325
19000000,13.506,49830607,101,6.245
11000000,12.503,14681661,90,7.4
90000000,11.51,12448676,133,6.955
270000,12.755,592116,90,6.379
45000000,10.753,4956701,120,6.641
0,11.524,0,104,7.579
0,12.612,0,79,5.4
